unassigned_transcript_892	RXT3
gene=RPL31A	RPL31A
unassigned_transcript_893	RPL31A
gene=SNR63	SNR63
unassigned_transcript_894	SNR63
gene=BRE1	BRE1
unassigned_transcript_895	BRE1
gene=AHK1	AHK1
unassigned_transcript_896	AHK1
gene=YET3	YET3
unassigned_transcript_897	YET3
gene=BDF2	BDF2
unassigned_transcript_898	BDF2
gene=CBS1	CBS1
unassigned_transcript_899	CBS1
gene=COX9	COX9
unassigned_transcript_900	COX9
gene=IDP1	IDP1
unassigned_transcript_901	IDP1
gene=PEX19	PEX19
unassigned_transcript_902	PEX19
gene=UBC9	UBC9
unassigned_transcript_903	UBC9
gene=SYO1	SYO1
unassigned_transcript_904	SYO1
gene=RPS29B	RPS29B
unassigned_transcript_905	RPS29B
gene=TSR1	TSR1
unassigned_transcript_906	TSR1
gene=RAD59	RAD59
unassigned_transcript_907	RAD59
gene=USO1	USO1
unassigned_transcript_908	USO1
gene=YDL057W	YDL057W
unassigned_transcript_909	YDL057W
gene=MBP1	MBP1
unassigned_transcript_910	MBP1
gene=PSA1	PSA1
unassigned_transcript_911	PSA1
gene=YNCD0003W	YNCD0003W
unassigned_transcript_912	YNCD0003W
gene=MCH1	MCH1
unassigned_transcript_913	MCH1
gene=PBP4	PBP4
unassigned_transcript_914	PBP4
gene=SLC1	SLC1
unassigned_transcript_915	SLC1
gene=LHP1	LHP1
unassigned_transcript_916	LHP1
gene=KNH1	KNH1
unassigned_transcript_917	KNH1
gene=STP4	STP4
unassigned_transcript_918	STP4
gene=SIT4	SIT4
unassigned_transcript_919	SIT4
gene=NPC2	NPC2
unassigned_transcript_920	NPC2
gene=MRP10	MRP10
unassigned_transcript_921	MRP10
gene=FAD1	FAD1
unassigned_transcript_922	FAD1
gene=MTF2	MTF2
unassigned_transcript_923	MTF2
gene=PRP11	PRP11
unassigned_transcript_924	PRP11
gene=SIR2	SIR2
unassigned_transcript_925	SIR2
gene=NAT1	NAT1
unassigned_transcript_926	NAT1
gene=PRM7	PRM7
unassigned_transcript_927	PRM7
gene=BSC1	BSC1
unassigned_transcript_928	BSC1
gene=PUS9	PUS9
unassigned_transcript_929	PUS9
gene=GPR1	GPR1
unassigned_transcript_930	GPR1
gene=SLM3	SLM3
unassigned_transcript_931	SLM3
gene=DBP10	DBP10
unassigned_transcript_932	DBP10
gene=PRP9	PRP9
unassigned_transcript_933	PRP9
gene=ARP2	ARP2
unassigned_transcript_934	ARP2
gene=MPS1	MPS1
unassigned_transcript_935	MPS1
gene=MRX9	MRX9
unassigned_transcript_936	MRX9
gene=RTK1	RTK1
unassigned_transcript_937	RTK1
unassigned_transcript_938	DIA3
gene=DIA3	DIA3
unassigned_transcript_939	YDL022C-A
gene=YNCD0004W	YNCD0004W
unassigned_transcript_940	YNCD0004W
gene=GPD1	GPD1
unassigned_transcript_941	GPD1
gene=GPM2	GPM2
unassigned_transcript_942	GPM2
gene=RPN4	RPN4
unassigned_transcript_943	RPN4
gene=OSH2	OSH2
unassigned_transcript_944	OSH2
gene=ERP3	ERP3
unassigned_transcript_945	ERP3
gene=CDC7	CDC7
unassigned_transcript_946	CDC7
gene=TSC13	TSC13
unassigned_transcript_947	TSC13
gene=NOP1	NOP1
unassigned_transcript_948	NOP1
gene=SLX5	SLX5
unassigned_transcript_949	SLX5
gene=YDL012C	YDL012C
unassigned_transcript_950	YDL012C
gene=GRX6	GRX6
unassigned_transcript_951	GRX6
gene=YDL009C	YDL009C
unassigned_transcript_952	YDL009C
gene=APC11	APC11
unassigned_transcript_953	APC11
gene=YNCD0005C	YNCD0005C
unassigned_transcript_954	YNCD0005C
gene=YDL007C-A	YDL007C-A
unassigned_transcript_955	YDL007C-A
gene=YNCD0006W	YNCD0006W
unassigned_transcript_956	YNCD0006W
gene=RPT2	RPT2
unassigned_transcript_957	RPT2
gene=PTC1	PTC1
unassigned_transcript_958	PTC1
gene=MED2	MED2
unassigned_transcript_959	MED2
gene=ATP16	ATP16
unassigned_transcript_960	ATP16
gene=MCD1	MCD1
unassigned_transcript_961	MCD1
gene=NHP10	NHP10
unassigned_transcript_962	NHP10
gene=RMD1	RMD1
unassigned_transcript_963	RMD1
gene=NTH1	NTH1
unassigned_transcript_964	NTH1
gene=YRB1	YRB1
unassigned_transcript_965	YRB1
gene=RCR2	RCR2
unassigned_transcript_966	RCR2
gene=YDR003W-A	YDR003W-A
unassigned_transcript_967	YDR003W-A
gene=RAD57	RAD57
unassigned_transcript_968	RAD57
gene=MAF1	MAF1
unassigned_transcript_969	MAF1
gene=SOK1	SOK1
unassigned_transcript_970	SOK1
gene=TRP1	TRP1
unassigned_transcript_971	TRP1
gene=GAL3	GAL3
unassigned_transcript_972	GAL3
gene=YDR010C	YDR010C
unassigned_transcript_973	YDR010C
gene=SNQ2	SNQ2
unassigned_transcript_974	SNQ2
gene=RPL4B	RPL4B
unassigned_transcript_975	RPL4B
gene=PSF1	PSF1
unassigned_transcript_976	PSF1
gene=RAD61	RAD61
unassigned_transcript_977	RAD61
gene=HED1	HED1
unassigned_transcript_978	HED1
gene=DAD1	DAD1
unassigned_transcript_979	DAD1
gene=KCS1	KCS1
unassigned_transcript_980	KCS1
gene=MLG1	MLG1
unassigned_transcript_981	MLG1
gene=GCV1	GCV1
unassigned_transcript_982	GCV1
gene=DAS2	DAS2
unassigned_transcript_983	DAS2
gene=FAL1	FAL1
unassigned_transcript_984	FAL1
gene=ATG31	ATG31
unassigned_transcript_985	ATG31
gene=YNCD0007C	YNCD0007C
unassigned_transcript_986	YNCD0007C
gene=SES1	SES1
unassigned_transcript_987	SES1
gene=RPS11A	RPS11A
unassigned_transcript_988	RPS11A
gene=NSI1	NSI1
unassigned_transcript_989	NSI1
gene=VPS54	VPS54
unassigned_transcript_990	VPS54
gene=REG1	REG1
unassigned_transcript_991	REG1
gene=YDR029W	YDR029W
unassigned_transcript_992	YDR029W
gene=RAD28	RAD28
unassigned_transcript_993	RAD28
gene=MIX14	MIX14
unassigned_transcript_994	MIX14
gene=PST2	PST2
unassigned_transcript_995	PST2
gene=SUT053	SUT053
unassigned_transcript_996	SUT053
gene=SUT468	SUT468
unassigned_transcript_997	SUT468
gene=MRH1	MRH1
unassigned_transcript_998	MRH1
gene=LYS14	LYS14
unassigned_transcript_999	LYS14
gene=YDR034C-D	YDR034C-D
unassigned_transcript_1001	YDR034C-D
unassigned_transcript_1000	YDR034C-D
unassigned_transcript_1002	YDR034C-C
gene=YNCD0008W	YNCD0008W
unassigned_transcript_1003	YNCD0008W
gene=YDR034C-A	YDR034C-A
unassigned_transcript_1004	YDR034C-A
gene=YNCD0009W	YNCD0009W
unassigned_transcript_1005	YNCD0009W
gene=CPP3	CPP3
unassigned_transcript_1006	CPP3
gene=ARO3	ARO3
unassigned_transcript_1007	ARO3
gene=EHD3	EHD3
unassigned_transcript_1008	EHD3
gene=KRS1	KRS1
unassigned_transcript_1009	KRS1
gene=ENA5	ENA5
unassigned_transcript_1010	ENA5
gene=ENA2	ENA2
unassigned_transcript_1011	ENA2
gene=ENA1	ENA1
unassigned_transcript_1012	ENA1
gene=RSM10	RSM10
unassigned_transcript_1013	RSM10
gene=YDR042C	YDR042C
unassigned_transcript_1014	YDR042C
gene=SNR47	SNR47
unassigned_transcript_1015	SNR47
gene=NRG1	NRG1
unassigned_transcript_1016	NRG1
gene=HEM13	HEM13
unassigned_transcript_1017	HEM13
gene=RPC11	RPC11
unassigned_transcript_1018	RPC11
gene=BAP3	BAP3
unassigned_transcript_1019	BAP3
gene=HEM12	HEM12
unassigned_transcript_1020	HEM12
gene=VMS1	VMS1
unassigned_transcript_1021	VMS1
gene=TPI1	TPI1
unassigned_transcript_1022	TPI1
gene=DET1	DET1
unassigned_transcript_1023	DET1
gene=DBF4	DBF4
unassigned_transcript_1024	DBF4
gene=CDC34	CDC34
unassigned_transcript_1025	CDC34
gene=PST1	PST1
unassigned_transcript_1026	PST1
gene=EMC10	EMC10
unassigned_transcript_1027	EMC10
gene=YOS9	YOS9
unassigned_transcript_1028	YOS9
gene=TGL2	TGL2
unassigned_transcript_1029	TGL2
gene=YNCD0011W	YNCD0011W
unassigned_transcript_1030	YNCD0011W
gene=YNCD0012W	YNCD0012W
unassigned_transcript_1031	YNCD0012W
gene=UBC5	UBC5
unassigned_transcript_1032	UBC5
gene=MAK21	MAK21
unassigned_transcript_1033	MAK21
gene=YDR061W	YDR061W
unassigned_transcript_1034	YDR061W
gene=LCB2	LCB2
unassigned_transcript_1035	LCB2
gene=AIM7	AIM7
unassigned_transcript_1036	AIM7
gene=RPS13	RPS13
unassigned_transcript_1037	RPS13
gene=RRG1	RRG1
unassigned_transcript_1038	RRG1
gene=RTR2	RTR2
unassigned_transcript_1039	RTR2
gene=OCA6	OCA6
unassigned_transcript_1040	OCA6
gene=DOS2	DOS2
unassigned_transcript_1041	DOS2
gene=DOA4	DOA4
unassigned_transcript_1042	DOA4
gene=FMP16	FMP16
unassigned_transcript_1043	FMP16
gene=PAA1	PAA1
unassigned_transcript_1044	PAA1
gene=IPT1	IPT1
unassigned_transcript_1045	IPT1
gene=SNF11	SNF11
unassigned_transcript_1046	SNF11
gene=TPS2	TPS2
unassigned_transcript_1047	TPS2
gene=PPH3	PPH3
unassigned_transcript_1048	PPH3
gene=RAD55	RAD55
unassigned_transcript_1049	RAD55
gene=SED1	SED1
unassigned_transcript_1050	SED1
gene=SHU2	SHU2
unassigned_transcript_1051	SHU2
gene=PET100	PET100
unassigned_transcript_1052	PET100
gene=TFB5	TFB5
unassigned_transcript_1053	TFB5
gene=VPS41	VPS41
unassigned_transcript_1054	VPS41
gene=PDC2	PDC2
unassigned_transcript_1055	PDC2
gene=STN1	STN1
unassigned_transcript_1056	STN1
gene=RRP8	RRP8
unassigned_transcript_1057	RRP8
gene=TVP23	TVP23
unassigned_transcript_1058	TVP23
gene=AFR1	AFR1
unassigned_transcript_1059	AFR1
gene=SSS1	SSS1
unassigned_transcript_1060	SSS1
gene=RRP1	RRP1
unassigned_transcript_1061	RRP1
gene=SLU7	SLU7
unassigned_transcript_1062	SLU7
gene=YNCD0013C	YNCD0013C
unassigned_transcript_1063	YNCD0013C
gene=VTC5	VTC5
unassigned_transcript_1064	VTC5
gene=ILT1	ILT1
unassigned_transcript_1065	ILT1
gene=RLI1	RLI1
unassigned_transcript_1066	RLI1
gene=UBC13	UBC13
unassigned_transcript_1067	UBC13
gene=DNF2	DNF2
unassigned_transcript_1068	DNF2
gene=GIS1	GIS1
unassigned_transcript_1069	GIS1
gene=MSH6	MSH6
unassigned_transcript_1070	MSH6
gene=GRX3	GRX3
unassigned_transcript_1071	GRX3
gene=YNCD0014C	YNCD0014C
unassigned_transcript_1072	YNCD0014C
gene=YDR098C-B	YDR098C-B
unassigned_transcript_1074	YDR098C-B
unassigned_transcript_1073	YDR098C-B
unassigned_transcript_1075	YDR098C-A
gene=BMH2	BMH2
unassigned_transcript_1076	BMH2
gene=TVP15	TVP15
unassigned_transcript_1077	TVP15
gene=ARX1	ARX1
unassigned_transcript_1078	ARX1
gene=YDR102C	YDR102C
unassigned_transcript_1079	YDR102C
gene=STE5	STE5
unassigned_transcript_1080	STE5
gene=SPO71	SPO71
unassigned_transcript_1081	SPO71
gene=TMS1	TMS1
unassigned_transcript_1082	TMS1
gene=ARP10	ARP10
unassigned_transcript_1083	ARP10
gene=YNCD0015C	YNCD0015C
unassigned_transcript_1084	YNCD0015C
gene=TMN2	TMN2
unassigned_transcript_1085	TMN2
gene=TRS85	TRS85
unassigned_transcript_1086	TRS85
gene=YDR109C	YDR109C
unassigned_transcript_1087	YDR109C
gene=FOB1	FOB1
unassigned_transcript_1088	FOB1
gene=ALT2	ALT2
unassigned_transcript_1089	ALT2
gene=PDS1	PDS1
unassigned_transcript_1090	PDS1
gene=YDR114C	YDR114C
unassigned_transcript_1091	YDR114C
gene=MRX14	MRX14
unassigned_transcript_1092	MRX14
gene=MRPL1	MRPL1
unassigned_transcript_1093	MRPL1
gene=TMA64	TMA64
unassigned_transcript_1094	TMA64
gene=APC4	APC4
unassigned_transcript_1095	APC4
gene=VBA4	VBA4
unassigned_transcript_1096	VBA4
gene=COX26	COX26
unassigned_transcript_1097	COX26
gene=TRM1	TRM1
unassigned_transcript_1098	TRM1
gene=DPB4	DPB4
unassigned_transcript_1099	DPB4
gene=KIN1	KIN1
unassigned_transcript_1100	KIN1
gene=INO2	INO2
unassigned_transcript_1101	INO2
gene=YDR124W	YDR124W
unassigned_transcript_1102	YDR124W
gene=ECM18	ECM18
unassigned_transcript_1103	ECM18
gene=SWF1	SWF1
unassigned_transcript_1104	SWF1
gene=ARO1	ARO1
unassigned_transcript_1105	ARO1
gene=MTC5	MTC5
unassigned_transcript_1106	MTC5
gene=SAC6	SAC6
unassigned_transcript_1107	SAC6
gene=FIN1	FIN1
unassigned_transcript_1108	FIN1
gene=YDR131C	YDR131C
unassigned_transcript_1109	YDR131C
gene=MRX16	MRX16
unassigned_transcript_1110	MRX16
gene=CCW22	CCW22
unassigned_transcript_1111	CCW22
gene=YCF1	YCF1
unassigned_transcript_1112	YCF1
gene=RGP1	RGP1
unassigned_transcript_1113	RGP1
gene=HPR1	HPR1
unassigned_transcript_1114	HPR1
gene=RUB1	RUB1
unassigned_transcript_1115	RUB1
gene=MTQ2	MTQ2
unassigned_transcript_1116	MTQ2
gene=DOP1	DOP1
unassigned_transcript_1117	DOP1
gene=PEX7	PEX7
unassigned_transcript_1118	PEX7
gene=SAN1	SAN1
unassigned_transcript_1119	SAN1
gene=MKC7	MKC7
unassigned_transcript_1120	MKC7
gene=TAF12	TAF12
unassigned_transcript_1121	TAF12
gene=SWI5	SWI5
unassigned_transcript_1122	SWI5
gene=EKI1	EKI1
unassigned_transcript_1123	EKI1
gene=KGD2	KGD2
unassigned_transcript_1124	KGD2
gene=NUM1	NUM1
unassigned_transcript_1125	NUM1
gene=CTH1	CTH1
unassigned_transcript_1126	CTH1
gene=GIR2	GIR2
unassigned_transcript_1127	GIR2
gene=ENT5	ENT5
unassigned_transcript_1128	ENT5
gene=CPR1	CPR1
unassigned_transcript_1129	CPR1
unassigned_transcript_1130	RPA14
gene=RPA14	RPA14
unassigned_transcript_1131	YDR157W
gene=HOM2	HOM2
unassigned_transcript_1132	HOM2
gene=SAC3	SAC3
unassigned_transcript_1133	SAC3
gene=SSY1	SSY1
unassigned_transcript_1134	SSY1
gene=ACL4	ACL4
unassigned_transcript_1135	ACL4
gene=NBP2	NBP2
unassigned_transcript_1136	NBP2
gene=CWC15	CWC15
unassigned_transcript_1137	CWC15
gene=SEC1	SEC1
unassigned_transcript_1138	SEC1
gene=TRM82	TRM82
unassigned_transcript_1139	TRM82
gene=SEC5	SEC5
unassigned_transcript_1140	SEC5
gene=TAF10	TAF10
unassigned_transcript_1141	TAF10
gene=CDC37	CDC37
unassigned_transcript_1142	CDC37
gene=STB3	STB3
unassigned_transcript_1143	STB3
gene=YDR169C-A	YDR169C-A
unassigned_transcript_1144	YDR169C-A
gene=SEC7	SEC7
unassigned_transcript_1145	SEC7
gene=YNCD0016C	YNCD0016C
unassigned_transcript_1146	YNCD0016C
gene=YDR170W-A	YDR170W-A
unassigned_transcript_1147	YDR170W-A
gene=HSP42	HSP42
unassigned_transcript_1148	HSP42
gene=SUP35	SUP35
unassigned_transcript_1149	SUP35
gene=ARG82	ARG82
unassigned_transcript_1150	ARG82
gene=HMO1	HMO1
unassigned_transcript_1151	HMO1
gene=RSM24	RSM24
unassigned_transcript_1152	RSM24
gene=NGG1	NGG1
unassigned_transcript_1153	NGG1
gene=UBC1	UBC1
unassigned_transcript_1154	UBC1
gene=SDH4	SDH4
unassigned_transcript_1155	SDH4
gene=CSN9	CSN9
unassigned_transcript_1156	CSN9
gene=NVJ3	NVJ3
unassigned_transcript_1157	NVJ3
gene=SCC2	SCC2
unassigned_transcript_1158	SCC2
gene=SAS4	SAS4
unassigned_transcript_1159	SAS4
gene=CDC1	CDC1
unassigned_transcript_1160	CDC1
gene=YDR182W-A	YDR182W-A
unassigned_transcript_1161	YDR182W-A
gene=PLP1	PLP1
unassigned_transcript_1162	PLP1
gene=ATC1	ATC1
unassigned_transcript_1163	ATC1
gene=UPS3	UPS3
unassigned_transcript_1164	UPS3
gene=SND1	SND1
unassigned_transcript_1165	SND1
gene=CCT6	CCT6
unassigned_transcript_1166	CCT6
gene=SLY1	SLY1
unassigned_transcript_1167	SLY1
gene=RVB1	RVB1
unassigned_transcript_1168	RVB1
gene=HST4	HST4
unassigned_transcript_1169	HST4
gene=NUP42	NUP42
unassigned_transcript_1170	NUP42
gene=MSS116	MSS116
unassigned_transcript_1171	MSS116
gene=YDR194W-A	YDR194W-A
unassigned_transcript_1172	YDR194W-A
gene=REF2	REF2
unassigned_transcript_1173	REF2
gene=CAB5	CAB5
unassigned_transcript_1174	CAB5
gene=CBS2	CBS2
unassigned_transcript_1175	CBS2
gene=RKM2	RKM2
unassigned_transcript_1176	RKM2
gene=VPS64	VPS64
unassigned_transcript_1177	VPS64
gene=SPC19	SPC19
unassigned_transcript_1178	SPC19
gene=RAV2	RAV2
unassigned_transcript_1179	RAV2
gene=COQ4	COQ4
unassigned_transcript_1180	COQ4
gene=MSC2	MSC2
unassigned_transcript_1181	MSC2
gene=EBS1	EBS1
unassigned_transcript_1182	EBS1
gene=UME6	UME6
unassigned_transcript_1183	UME6
gene=MSS4	MSS4
unassigned_transcript_1184	MSS4
gene=YDR209C	YDR209C
unassigned_transcript_1185	YDR209C
gene=CPP2	CPP2
unassigned_transcript_1186	CPP2
unassigned_transcript_1189	YDR210W-A
unassigned_transcript_1187	YDR210W-B
gene=YDR210W-B	YDR210W-B
unassigned_transcript_1188	YDR210W-B
gene=YDR210C-D	YDR210C-D
unassigned_transcript_1191	YDR210C-D
unassigned_transcript_1190	YDR210C-D
unassigned_transcript_1192	YDR210C-C
gene=YNCD0017W	YNCD0017W
unassigned_transcript_1193	YNCD0017W
gene=GCD6	GCD6
unassigned_transcript_1194	GCD6
gene=TCP1	TCP1
unassigned_transcript_1195	TCP1
gene=UPC2	UPC2
unassigned_transcript_1196	UPC2
gene=AHA1	AHA1
unassigned_transcript_1197	AHA1
gene=YDR215C	YDR215C
unassigned_transcript_1198	YDR215C
gene=ADR1	ADR1
unassigned_transcript_1199	ADR1
gene=RAD9	RAD9
unassigned_transcript_1200	RAD9
gene=SPR28	SPR28
unassigned_transcript_1201	SPR28
gene=MFB1	MFB1
unassigned_transcript_1202	MFB1
gene=GTB1	GTB1
unassigned_transcript_1203	GTB1
gene=YDR222W	YDR222W
unassigned_transcript_1204	YDR222W
gene=CRF1	CRF1
unassigned_transcript_1205	CRF1
gene=HTB1	HTB1
unassigned_transcript_1206	HTB1
gene=HTA1	HTA1
unassigned_transcript_1207	HTA1
gene=ADK1	ADK1
unassigned_transcript_1208	ADK1
gene=SIR4	SIR4
unassigned_transcript_1209	SIR4
gene=PCF11	PCF11
unassigned_transcript_1210	PCF11
gene=IVY1	IVY1
unassigned_transcript_1211	IVY1
gene=COX20	COX20
unassigned_transcript_1212	COX20
gene=HEM1	HEM1
unassigned_transcript_1213	HEM1
gene=RTN1	RTN1
unassigned_transcript_1214	RTN1
gene=LYS4	LYS4
unassigned_transcript_1215	LYS4
gene=PRP42	PRP42
unassigned_transcript_1216	PRP42
gene=FMN1	FMN1
unassigned_transcript_1217	FMN1
gene=MRPL7	MRPL7
unassigned_transcript_1218	MRPL7
gene=SEC26	SEC26
unassigned_transcript_1219	SEC26
gene=YDR239C	YDR239C
unassigned_transcript_1220	YDR239C
gene=SNU56	SNU56
unassigned_transcript_1221	SNU56
gene=SUP2	SUP2
unassigned_transcript_1222	SUP2
gene=AMD2	AMD2
unassigned_transcript_1223	AMD2
gene=PRP28	PRP28
unassigned_transcript_1224	PRP28
gene=PEX5	PEX5
unassigned_transcript_1225	PEX5
gene=MNN10	MNN10
unassigned_transcript_1226	MNN10
gene=TRS23	TRS23
unassigned_transcript_1227	TRS23
gene=YDR246W-A	YDR246W-A
unassigned_transcript_1228	YDR246W-A
gene=VHS1	VHS1
unassigned_transcript_1229	VHS1
gene=YDR248C	YDR248C
unassigned_transcript_1230	YDR248C
gene=YDR249C	YDR249C
unassigned_transcript_1231	YDR249C
gene=PAM1	PAM1
unassigned_transcript_1232	PAM1
gene=BTT1	BTT1
unassigned_transcript_1233	BTT1
gene=MET32	MET32
unassigned_transcript_1234	MET32
gene=CHL4	CHL4
unassigned_transcript_1235	CHL4
gene=RMD5	RMD5
unassigned_transcript_1236	RMD5
gene=CTA1	CTA1
unassigned_transcript_1237	CTA1
gene=RKM4	RKM4
unassigned_transcript_1238	RKM4
gene=HSP78	HSP78
unassigned_transcript_1239	HSP78
gene=YAP6	YAP6
unassigned_transcript_1240	YAP6
gene=SWM1	SWM1
unassigned_transcript_1241	SWM1
gene=EXG2	EXG2
unassigned_transcript_1242	EXG2
gene=YNCD0019C	YNCD0019C
unassigned_transcript_1243	YNCD0019C
unassigned_transcript_1246	YDR261W-A
unassigned_transcript_1244	YDR261W-B
gene=YDR261W-B	YDR261W-B
unassigned_transcript_1245	YDR261W-B
gene=YDR261C-D	YDR261C-D
unassigned_transcript_1248	YDR261C-D
unassigned_transcript_1247	YDR261C-D
unassigned_transcript_1249	YDR261C-C
gene=YNCD0020W	YNCD0020W
unassigned_transcript_1250	YNCD0020W
gene=YDR262W	YDR262W
unassigned_transcript_1251	YDR262W
gene=DIN7	DIN7
unassigned_transcript_1252	DIN7
gene=AKR1	AKR1
unassigned_transcript_1253	AKR1
gene=PEX10	PEX10
unassigned_transcript_1254	PEX10
gene=HEL2	HEL2
unassigned_transcript_1255	HEL2
gene=CIA1	CIA1
unassigned_transcript_1256	CIA1
gene=MSW1	MSW1
unassigned_transcript_1257	MSW1
gene=CCC2	CCC2
unassigned_transcript_1258	CCC2
gene=GLO2	GLO2
unassigned_transcript_1259	GLO2
gene=DON1	DON1
unassigned_transcript_1260	DON1
gene=YDR274C	YDR274C
unassigned_transcript_1261	YDR274C
gene=TLD1	TLD1
unassigned_transcript_1262	TLD1
gene=PMP3	PMP3
unassigned_transcript_1263	PMP3
gene=MTH1	MTH1
unassigned_transcript_1264	MTH1
gene=YNCD0021C	YNCD0021C
unassigned_transcript_1265	YNCD0021C
gene=RNH202	RNH202
unassigned_transcript_1266	RNH202
gene=RRP45	RRP45
unassigned_transcript_1267	RRP45
gene=PHM6	PHM6
unassigned_transcript_1268	PHM6
gene=MRX10	MRX10
unassigned_transcript_1269	MRX10
gene=GCN2	GCN2
unassigned_transcript_1270	GCN2
gene=DPP1	DPP1
unassigned_transcript_1271	DPP1
gene=ZIP1	ZIP1
unassigned_transcript_1272	ZIP1
gene=MGP12	MGP12
unassigned_transcript_1273	MGP12
gene=INM2	INM2
unassigned_transcript_1274	INM2
gene=NSE3	NSE3
unassigned_transcript_1275	NSE3
gene=RTT103	RTT103
unassigned_transcript_1276	RTT103
gene=HRQ1	HRQ1
unassigned_transcript_1277	HRQ1
gene=SRP101	SRP101
unassigned_transcript_1278	SRP101
gene=SSD1	SSD1
unassigned_transcript_1279	SSD1
gene=DPL1	DPL1
unassigned_transcript_1280	DPL1
gene=HDA2	HDA2
unassigned_transcript_1281	HDA2
gene=MHR1	MHR1
unassigned_transcript_1282	MHR1
gene=SUR2	SUR2
unassigned_transcript_1283	SUR2
gene=ATP5	ATP5
unassigned_transcript_1284	ATP5
gene=BFR2	BFR2
unassigned_transcript_1285	BFR2
gene=PRO1	PRO1
unassigned_transcript_1286	PRO1
gene=CFT1	CFT1
unassigned_transcript_1287	CFT1
gene=GPI11	GPI11
unassigned_transcript_1288	GPI11
gene=RSC3	RSC3
unassigned_transcript_1289	RSC3
gene=CPR5	CPR5
unassigned_transcript_1290	CPR5
gene=HNT2	HNT2
unassigned_transcript_1291	HNT2
gene=PFU1	PFU1
unassigned_transcript_1292	PFU1
gene=YNCD0022C	YNCD0022C
unassigned_transcript_1293	YNCD0022C
gene=PMT7	PMT7
unassigned_transcript_1294	PMT7
gene=SRB7	SRB7
unassigned_transcript_1295	SRB7
gene=GIC2	GIC2
unassigned_transcript_1296	GIC2
gene=SUM1	SUM1
unassigned_transcript_1297	SUM1
gene=TFB1	TFB1
unassigned_transcript_1298	TFB1
gene=SSF2	SSF2
unassigned_transcript_1299	SSF2
gene=PIB1	PIB1
unassigned_transcript_1300	PIB1
gene=RAD34	RAD34
unassigned_transcript_1301	RAD34
gene=IPK1	IPK1
unassigned_transcript_1302	IPK1
gene=OMS1	OMS1
unassigned_transcript_1303	OMS1
gene=YNCD0023C	YNCD0023C
unassigned_transcript_1304	YNCD0023C
unassigned_transcript_1307	YDR316W-A
unassigned_transcript_1305	YDR316W-B
gene=YDR316W-B	YDR316W-B
unassigned_transcript_1306	YDR316W-B
gene=HIM1	HIM1
unassigned_transcript_1308	HIM1
gene=MCM21	MCM21
unassigned_transcript_1309	MCM21
gene=YFT2	YFT2
unassigned_transcript_1310	YFT2
gene=SWA2	SWA2
unassigned_transcript_1311	SWA2
gene=DAD4	DAD4
unassigned_transcript_1312	DAD4
gene=ASP1	ASP1
unassigned_transcript_1313	ASP1
gene=MRPL35	MRPL35
unassigned_transcript_1314	MRPL35
gene=TIM11	TIM11
unassigned_transcript_1315	TIM11
gene=PEP7	PEP7
unassigned_transcript_1316	PEP7
gene=UTP4	UTP4
unassigned_transcript_1317	UTP4
gene=YCG1	YCG1
unassigned_transcript_1318	YCG1
gene=YSP2	YSP2
unassigned_transcript_1319	YSP2
gene=SKP1	SKP1
unassigned_transcript_1320	SKP1
gene=PEX3	PEX3
unassigned_transcript_1321	PEX3
gene=UBX5	UBX5
unassigned_transcript_1322	UBX5
gene=GPI8	GPI8
unassigned_transcript_1323	GPI8
gene=IRC3	IRC3
unassigned_transcript_1324	IRC3
gene=RQC1	RQC1
unassigned_transcript_1325	RQC1
gene=SWR1	SWR1
unassigned_transcript_1326	SWR1
gene=MSN5	MSN5
unassigned_transcript_1327	MSN5
gene=MRX8	MRX8
unassigned_transcript_1328	MRX8
gene=MRPS28	MRPS28
unassigned_transcript_1329	MRPS28
gene=YDR338C	YDR338C
unassigned_transcript_1330	YDR338C
gene=FCF1	FCF1
unassigned_transcript_1331	FCF1
gene=YNCD0024C	YNCD0024C
unassigned_transcript_1332	YNCD0024C
gene=YDR341C	YDR341C
unassigned_transcript_1333	YDR341C
gene=HXT7	HXT7
unassigned_transcript_1334	HXT7
gene=HXT6	HXT6
unassigned_transcript_1335	HXT6
gene=YDR344C	YDR344C
unassigned_transcript_1336	YDR344C
gene=HXT3	HXT3
unassigned_transcript_1337	HXT3
gene=SVF1	SVF1
unassigned_transcript_1338	SVF1
gene=MRP1	MRP1
unassigned_transcript_1339	MRP1
gene=PAL1	PAL1
unassigned_transcript_1340	PAL1
gene=YPS7	YPS7
unassigned_transcript_1341	YPS7
gene=EMT1	EMT1
unassigned_transcript_1342	EMT1
gene=ATP22	ATP22
unassigned_transcript_1343	ATP22
gene=SBE2	SBE2
unassigned_transcript_1344	SBE2
gene=YPQ2	YPQ2
unassigned_transcript_1345	YPQ2
gene=TRR1	TRR1
unassigned_transcript_1346	TRR1
gene=TRP4	TRP4
unassigned_transcript_1347	TRP4
gene=SPC110	SPC110
unassigned_transcript_1348	SPC110
gene=CNL1	CNL1
unassigned_transcript_1349	CNL1
gene=GGA1	GGA1
unassigned_transcript_1350	GGA1
gene=EAF1	EAF1
unassigned_transcript_1351	EAF1
gene=BCP1	BCP1
unassigned_transcript_1352	BCP1
gene=TFC6	TFC6
unassigned_transcript_1353	TFC6
gene=ESC2	ESC2
unassigned_transcript_1354	ESC2
gene=YNCD0026W	YNCD0026W
unassigned_transcript_1355	YNCD0026W
